기준년월,지자체,티맵카테고리중분류명,검색건수,전년동기검색건수,구성비,전년대비검색증감률
202205,인천광역시,체험관광,9940,6911,0.4,43.8
202205,인천광역시,문화관광,335812,251940,12.7,33.3
202205,인천광역시,레저스포츠,141955,126012,5.4,12.7
202205,인천광역시,쇼핑,242053,341835,9.2,-29.2
202205,인천광역시,음식,1046614,836768,39.7,25.1
202205,인천광역시,숙박,258036,208059,9.8,24.0
202205,인천광역시,기타관광,276055,158889,10.5,73.7
202205,광주광역시,전체,555762,421682,100.0,31.8
202205,광주광역시,자연관광,4623,4439,0.8,4.1
202205,광주광역시,역사관광,7775,6511,1.4,19.4
202205,광주광역시,체험관광,62,69,0.0,-10.1
202205,광주광역시,문화관광,95308,61082,17.1,56.0
202205,광주광역시,레저스포츠,13140,9640,2.4,36.3
202205,광주광역시,쇼핑,39983,52024,7.2,-23.1
202205,광주광역시,음식,324769,231291,58.4,40.4
202205,광주광역시,숙박,54085,41343,9.7,30.8
202205,광주광역시,기타관광,16017,15283,2.9,4.8
202205,대전광역시,전체,723247,593036,100.0,22.0
202205,대전광역시,자연관광,27202,23436,3.8,16.1
202205,대전광역시,역사관광,6271,5215,0.9,20.2
202205,대전광역시,체험관광,255,134,0.0,90.3
202205,대전광역시,문화관광,121382,82516,16.8,47.1
202205,대전광역시,레저스포츠,15899,12750,2.2,24.7
202205,대전광역시,쇼핑,45883,89370,6.3,-48.7
202205,대전광역시,음식,422424,315853,58.4,33.7
202205,대전광역시,숙박,76969,57738,10.6,33.3
202205,대전광역시,기타관광,6962,6024,1.0,15.6
202205,울산광역시,전체,553177,391428,100.0,41.3
202205,울산광역시,자연관광,46281,47345,8.4,-2.2
202205,울산광역시,역사관광,17372,15677,3.1,10.8
202205,울산광역시,체험관광,2268,2419,0.4,-6.2
202205,울산광역시,문화관광,99132,63213,17.9,56.8
202205,울산광역시,레저스포츠,19163,14215,3.5,34.8
202205,울산광역시,쇼핑,28180,29161,5.1,-3.4
202205,울산광역시,음식,262021,163098,47.4,60.7
202205,울산광역시,숙박,51665,32528,9.3,58.8
202205,울산광역시,기타관광,27095,23772,4.9,14.0
202205,세종특별자치시,전체,272252,234187,100.0,16.3
202205,세종특별자치시,자연관광,6533,7556,2.4,-13.5
202205,세종특별자치시,역사관광,3868,3799,1.4,1.8
202205,세종특별자치시,체험관광,348,205,0.1,69.8
202205,세종특별자치시,문화관광,57980,53436,21.3,8.5
202205,세종특별자치시,레저스포츠,14719,13631,5.4,8.0
202205,세종특별자치시,쇼핑,8341,14898,3.1,-44.0
202205,세종특별자치시,음식,159364,130957,58.5,21.7
202205,세종특별자치시,숙박,12988,8996,4.8,44.4
202205,세종특별자치시,기타관광,8111,709,3.0,1044.0
202205,경기도,전체,11778248,11046454,100.0,6.6
202205,경기도,자연관광,449190,471072,3.8,-4.6
202205,경기도,역사관광,303356,288088,2.6,5.3
202205,경기도,체험관광,62254,43646,0.5,42.6
202205,경기도,문화관광,1777569,1427609,15.1,24.5
202205,경기도,레저스포츠,1284662,1138549,10.9,12.8
202205,경기도,쇼핑,566413,1708831,4.8,-66.9
202205,경기도,음식,6289697,5106270,53.4,23.2
202205,경기도,숙박,867899,667046,7.4,30.1
202205,경기도,기타관광,177208,195343,1.5,-9.3
202205,강원도,전체,3371518,2756830,100.0,22.3
202205,강원도,자연관광,416185,393697,12.3,5.7
202205,강원도,역사관광,111093,103232,3.3,7.6
202205,강원도,체험관광,16811,15206,0.5,10.6
202205,강원도,문화관광,360579,238030,10.7,51.5
202205,강원도,레저스포츠,290907,250783,8.6,16.0
202205,강원도,쇼핑,172408,160772,5.1,7.2
202205,강원도,음식,1114160,891681,33.0,25.0
202205,강원도,숙박,742103,604559,22.0,22.8
202205,강원도,기타관광,147272,98870,4.4,49.0
202205,충청북도,전체,1392402,1080031,100.0,28.9
202205,충청북도,자연관광,76632,69385,5.5,10.4
202205,충청북도,역사관광,51932,48157,3.7,7.8
202205,충청북도,체험관광,8926,5913,0.6,51.0
202205,충청북도,문화관광,140870,106158,10.1,32.7
202205,충청북도,레저스포츠,213840,185579,15.4,15.2
202205,충청북도,쇼핑,47618,63012,3.4,-24.4
202205,충청북도,음식,562005,392649,40.4,43.1
202205,충청북도,숙박,181240,128608,13.0,40.9
202205,충청북도,기타관광,109339,80570,7.9,35.7
202205,충청남도,전체,2251378,1808588,100.0,24.5
202205,충청남도,자연관광,335053,297535,14.9,12.6
202205,충청남도,역사관광,143054,129469,6.4,10.5
202205,충청남도,체험관광,33171,23685,1.5,40.1
202205,충청남도,문화관광,253907,193199,11.3,31.4
202205,충청남도,레저스포츠,132384,106823,5.9,23.9
202205,충청남도,쇼핑,89236,112295,4.0,-20.5
202205,충청남도,음식,871726,652176,38.7,33.7
202205,충청남도,숙박,313062,228105,13.9,37.2
202205,충청남도,기타관광,79785,65301,3.5,22.2
202205,전라북도,전체,1200695,998964,100.0,20.2
202205,전라북도,자연관광,110176,107611,9.2,2.4
202205,전라북도,역사관광,89091,82591,7.4,7.9
202205,전라북도,체험관광,10832,7001,0.9,54.7
202205,전라북도,문화관광,152914,117512,12.7,30.1
202205,전라북도,레저스포츠,60894,51832,5.1,17.5
202205,전라북도,쇼핑,45520,53634,3.8,-15.1
202205,전라북도,음식,510989,395528,42.6,29.2
202205,전라북도,숙박,152122,122994,12.7,23.7
202205,전라북도,기타관광,68157,60261,5.7,13.1
202205,전라남도,전체,1573813,1289395,100.0,22.1
202205,전라남도,자연관광,162778,158552,10.3,2.7
202205,전라남도,역사관광,81551,75733,5.2,7.7
202205,전라남도,체험관광,9213,7771,0.6,18.6
202205,전라남도,문화관광,212661,148417,13.5,43.3
202205,전라남도,레저스포츠,88863,73849,5.6,20.3
202205,전라남도,쇼핑,58134,63555,3.7,-8.5
202205,전라남도,음식,543041,413939,34.5,31.2
202205,전라남도,숙박,236764,188788,15.0,25.4
202205,전라남도,기타관광,180808,158791,11.5,13.9
202205,경상북도,전체,2021363,1659933,100.0,21.8
202205,경상북도,자연관광,186333,179527,9.2,3.8
202205,경상북도,역사관광,225842,219871,11.2,2.7
202205,경상북도,체험관광,15516,11733,0.8,32.2
202205,경상북도,문화관광,242613,189947,12.0,27.7
202205,경상북도,레저스포츠,165507,114491,8.2,44.6
202205,경상북도,쇼핑,76607,86137,3.8,-11.1
202205,경상북도,음식,717455,547802,35.5,31.0
202205,경상북도,숙박,301776,230565,14.9,30.9
202205,경상북도,기타관광,89714,79860,4.4,12.3
202205,경상남도,전체,2145697,1812123,100.0,18.4
202205,경상남도,자연관광,152075,146989,7.1,3.5
202205,경상남도,역사관광,147821,141861,6.9,4.2
202205,경상남도,체험관광,16810,12925,0.8,30.1
202205,경상남도,문화관광,303734,235990,14.2,28.7
202205,경상남도,레저스포츠,146241,129304,6.8,13.1
202205,경상남도,쇼핑,117226,161730,5.5,-27.5
202205,경상남도,음식,837712,629362,39.0,33.1
202205,경상남도,숙박,276622,225384,12.9,22.7
202205,경상남도,기타관광,147456,128578,6.9,14.7
202205,제주특별자치도,전체,2115820,2081271,100.0,1.7
202205,제주특별자치도,자연관광,296727,302385,14.0,-1.9
202205,제주특별자치도,역사관광,16398,15325,0.8,7.0
202205,제주특별자치도,체험관광,7317,3853,0.3,89.9
202205,제주특별자치도,문화관광,183492,173327,8.7,5.9
202205,제주특별자치도,레저스포츠,103458,100717,4.9,2.7
202205,제주특별자치도,쇼핑,93545,108422,4.4,-13.7
202205,제주특별자치도,음식,777627,759061,36.8,2.4
202205,제주특별자치도,숙박,396497,390204,18.7,1.6
202205,제주특별자치도,기타관광,240759,227977,11.4,5.6
202206,서울특별시,전체,5158574,4512899,100.0,14.3
202206,서울특별시,자연관광,30477,29049,0.6,4.9
202206,서울특별시,역사관광,123390,108073,2.4,14.2
202206,서울특별시,체험관광,2048,1817,0.0,12.7
202206,서울특별시,문화관광,1093287,855798,21.2,27.8
202206,서울특별시,레저스포츠,63726,53639,1.2,18.8
202206,서울특별시,쇼핑,549435,712834,10.7,-22.9
202206,서울특별시,음식,2332117,1964367,45.2,18.7
202206,서울특별시,숙박,727594,584574,14.1,24.5
202206,서울특별시,기타관광,236500,202748,4.6,16.6
202206,부산광역시,전체,1876048,1639810,100.0,14.4
202206,부산광역시,자연관광,154159,151463,8.2,1.8
202206,부산광역시,역사관광,54752,48941,2.9,11.9
202206,부산광역시,체험관광,10266,5788,0.5,77.4
202206,부산광역시,문화관광,255002,197444,13.6,29.2
202206,부산광역시,레저스포츠,59536,50107,3.2,18.8
202206,부산광역시,쇼핑,131624,228263,7.0,-42.3
202206,부산광역시,음식,829006,640618,44.2,29.4
202206,부산광역시,숙박,267693,213443,14.3,25.4
202206,부산광역시,기타관광,114010,103743,6.1,9.9
202206,대구광역시,전체,941344,717826,100.0,31.1
202206,대구광역시,자연관광,20733,18996,2.2,9.1
202206,대구광역시,역사관광,13500,11647,1.4,15.9
202206,대구광역시,체험관광,3565,2361,0.4,51.0
202206,대구광역시,문화관광,167266,123888,17.8,35.0
202206,대구광역시,레저스포츠,16610,11952,1.8,39.0
202206,대구광역시,쇼핑,76089,98456,8.1,-22.7
202206,대구광역시,음식,530358,366194,56.3,44.8
202206,대구광역시,숙박,94895,67692,10.1,40.2
202206,대구광역시,기타관광,18328,16640,1.9,10.1
202206,인천광역시,전체,2466361,2086474,100.0,18.2
202206,인천광역시,자연관광,256699,265050,10.4,-3.2
202206,인천광역시,역사관광,36791,34312,1.5,7.2
202206,인천광역시,체험관광,10466,6772,0.4,54.5
202206,인천광역시,문화관광,284551,221348,11.5,28.6
202206,인천광역시,레저스포츠,129562,126727,5.3,2.2
202206,인천광역시,쇼핑,221129,312354,9.0,-29.2
202206,인천광역시,음식,971534,770570,39.4,26.1
202206,인천광역시,숙박,257466,193763,10.4,32.9
202206,인천광역시,기타관광,298163,155578,12.1,91.6
202206,광주광역시,전체,531809,432462,100.0,23.0
202206,광주광역시,자연관광,3686,3802,0.7,-3.1
202206,광주광역시,역사관광,5369,4815,1.0,11.5
202206,광주광역시,체험관광,57,16,0.0,256.3
202206,광주광역시,문화관광,86533,57299,16.3,51.0
202206,광주광역시,레저스포츠,12194,9901,2.3,23.2
202206,광주광역시,쇼핑,36063,48579,6.8,-25.8
202206,광주광역시,음식,321090,250168,60.4,28.3
202206,광주광역시,숙박,52872,43618,9.9,21.2
202206,광주광역시,기타관광,13945,14264,2.6,-2.2
202206,대전광역시,전체,687577,553115,100.0,24.3
202206,대전광역시,자연관광,19191,18979,2.8,1.1
202206,대전광역시,역사관광,4310,3824,0.6,12.7
202206,대전광역시,체험관광,241,146,0.0,65.1
202206,대전광역시,문화관광,106575,72852,15.5,46.3
202206,대전광역시,레저스포츠,15358,12896,2.2,19.1
202206,대전광역시,쇼핑,44171,78398,6.4,-43.7
202206,대전광역시,음식,409256,300475,59.5,36.2
202206,대전광역시,숙박,81533,59808,11.9,36.3
202206,대전광역시,기타관광,6942,5737,1.0,21.0
202206,울산광역시,전체,486717,387984,100.0,25.4
202206,울산광역시,자연관광,41158,43796,8.5,-6.0
202206,울산광역시,역사관광,10064,10859,2.1,-7.3
202206,울산광역시,체험관광,1725,1716,0.4,0.5
202206,울산광역시,문화관광,71771,52898,14.7,35.7
202206,울산광역시,레저스포츠,18756,14785,3.9,26.9
202206,울산광역시,쇼핑,25867,28108,5.3,-8.0
202206,울산광역시,음식,241575,180022,49.6,34.2
202206,울산광역시,숙박,51320,35113,10.5,46.2
202206,울산광역시,기타관광,24481,20687,5.0,18.3
202206,세종특별자치시,전체,247374,210877,100.0,17.3
202206,세종특별자치시,자연관광,5257,5457,2.1,-3.7
202206,세종특별자치시,역사관광,2015,1901,0.8,6.0
202206,세종특별자치시,체험관광,250,167,0.1,49.7
202206,세종특별자치시,문화관광,46353,37310,18.7,24.2
202206,세종특별자치시,레저스포츠,14226,13513,5.8,5.3
202206,세종특별자치시,쇼핑,7765,13241,3.1,-41.4
202206,세종특별자치시,음식,152641,128824,61.7,18.5
202206,세종특별자치시,숙박,12947,9864,5.2,31.3
202206,세종특별자치시,기타관광,5920,600,2.4,886.7
202206,경기도,전체,10740903,10169750,100.0,5.6
202206,경기도,자연관광,391043,420633,3.6,-7.0
202206,경기도,역사관광,217706,211305,2.0,3.0
202206,경기도,체험관광,58959,38567,0.5,52.9
202206,경기도,문화관광,1525172,1210756,14.2,26.0
202206,경기도,레저스포츠,1192011,1158315,11.1,2.9
202206,경기도,쇼핑,475496,1506122,4.4,-68.4
202206,경기도,음식,5857854,4813417,54.5,21.7
202206,경기도,숙박,874925,651080,8.1,34.4
202206,경기도,기타관광,147737,159555,1.4,-7.4
202206,강원도,전체,3499346,2835688,100.0,23.4
202206,강원도,자연관광,440833,431482,12.6,2.2
202206,강원도,역사관광,100537,90271,2.9,11.4
202206,강원도,체험관광,16037,13599,0.5,17.9
202206,강원도,문화관광,348654,243862,10.0,43.0
202206,강원도,레저스포츠,288832,269802,8.3,7.1
202206,강원도,쇼핑,179609,158653,5.1,13.2
202206,강원도,음식,1149068,888265,32.8,29.4
202206,강원도,숙박,842447,649518,24.1,29.7
202206,강원도,기타관광,133329,90236,3.8,47.8
202206,충청북도,전체,1283800,1016172,100.0,26.3
202206,충청북도,자연관광,74285,68950,5.8,7.7
202206,충청북도,역사관광,36776,34174,2.9,7.6
202206,충청북도,체험관광,8369,5045,0.7,65.9
202206,충청북도,문화관광,116928,88711,9.1,31.8
202206,충청북도,레저스포츠,196672,185925,15.3,5.8
202206,충청북도,쇼핑,43313,56681,3.4,-23.6
202206,충청북도,음식,529500,377950,41.2,40.1
202206,충청북도,숙박,186716,128784,14.5,45.0
202206,충청북도,기타관광,91241,69952,7.1,30.4
202206,충청남도,전체,2089595,1629856,100.0,28.2
202206,충청남도,자연관광,300616,275057,14.4,9.3
202206,충청남도,역사관광,109501,92696,5.2,18.1
202206,충청남도,체험관광,36420,23680,1.7,53.8
202206,충청남도,문화관광,222777,157927,10.7,41.1
202206,충청남도,레저스포츠,124548,106854,6.0,16.6
202206,충청남도,쇼핑,78933,94452,3.8,-16.4
202206,충청남도,음식,824629,610189,39.5,35.1
202206,충청남도,숙박,325804,217622,15.6,49.7
202206,충청남도,기타관광,66367,51379,3.2,29.2
202206,전라북도,전체,1084807,875720,100.0,23.9
202206,전라북도,자연관광,97154,96076,9.0,1.1
202206,전라북도,역사관광,69771,58603,6.4,19.1
202206,전라북도,체험관광,10441,5983,1.0,74.5
202206,전라북도,문화관광,116864,85882,10.8,36.1
202206,전라북도,레저스포츠,57281,52917,5.3,8.2
202206,전라북도,쇼핑,40429,44945,3.7,-10.0
202206,전라북도,음식,478013,364906,44.1,31.0
202206,전라북도,숙박,158271,117820,14.6,34.3
202206,전라북도,기타관광,56583,48588,5.2,16.5
202206,전라남도,전체,1422617,1160159,100.0,22.6
202206,전라남도,자연관광,147348,141069,10.4,4.5
202206,전라남도,역사관광,61878,53976,4.3,14.6
202206,전라남도,체험관광,7965,5729,0.6,39.0
202206,전라남도,문화관광,175638,130455,12.3,34.6
202206,전라남도,레저스포츠,81285,71825,5.7,13.2
202206,전라남도,쇼핑,51609,57110,3.6,-9.6
202206,전라남도,음식,507697,396153,35.7,28.2
202206,전라남도,숙박,236192,178430,16.6,32.4
202206,전라남도,기타관광,153005,125412,10.8,22.0
202206,경상북도,전체,1818788,1455231,100.0,25.0
202206,경상북도,자연관광,174058,176438,9.6,-1.3
202206,경상북도,역사관광,164056,148308,9.0,10.6
202206,경상북도,체험관광,14684,9716,0.8,51.1
202206,경상북도,문화관광,202439,148929,11.1,35.9
202206,경상북도,레저스포츠,149813,112767,8.2,32.9
202206,경상북도,쇼핑,68645,75920,3.8,-9.6
202206,경상북도,음식,675432,499331,37.1,35.3
202206,경상북도,숙박,297250,218879,16.3,35.8
202206,경상북도,기타관광,72411,64943,4.0,11.5
202206,경상남도,전체,1853162,1593318,100.0,16.3
202206,경상남도,자연관광,117936,128944,6.4,-8.5
202206,경상남도,역사관광,101820,94046,5.5,8.3
202206,경상남도,체험관광,14622,10974,0.8,33.2
202206,경상남도,문화관광,229252,193748,12.4,18.3
202206,경상남도,레저스포츠,127312,116549,6.9,9.2
202206,경상남도,쇼핑,105462,140549,5.7,-25.0
202206,경상남도,음식,765837,595921,41.3,28.5
202206,경상남도,숙박,268313,209328,14.5,28.2
202206,경상남도,기타관광,122608,103259,6.6,18.7
202206,제주특별자치도,전체,2046188,1999327,100.0,2.3
202206,제주특별자치도,자연관광,278570,291273,13.6,-4.4
202206,제주특별자치도,역사관광,13404,11537,0.7,16.2
202206,제주특별자치도,체험관광,6482,3917,0.3,65.5
202206,제주특별자치도,문화관광,181126,155708,8.9,16.3
202206,제주특별자치도,레저스포츠,94254,96699,4.6,-2.5
202206,제주특별자치도,쇼핑,89750,102374,4.4,-12.3
202206,제주특별자치도,음식,761300,737731,37.2,3.2
202206,제주특별자치도,숙박,394088,382992,19.3,2.9
202206,제주특별자치도,기타관광,227214,217096,11.1,4.7
202207,서울특별시,전체,5540509,4298864,100.0,28.9
202207,서울특별시,자연관광,30079,29146,0.5,3.2
202207,서울특별시,역사관광,114884,97101,2.1,18.3
202207,서울특별시,체험관광,2018,1547,0.0,30.4
202207,서울특별시,문화관광,1127918,709437,20.4,59.0
202207,서울특별시,레저스포츠,67758,49778,1.2,36.1
202207,서울특별시,쇼핑,568965,699526,10.3,-18.7
202207,서울특별시,음식,2618228,1962749,47.3,33.4
202207,서울특별시,숙박,789053,557328,14.2,41.6
202207,서울특별시,기타관광,221606,192252,4.0,15.3
